"","paths","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","paths.noko","paths.nok","V4"
"148","K05585",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K05585","05585","ndhN; NAD(P)H-quinone oxidoreductase subunit N [EC:7.1.1.2]"
"149","K05775",22.369470942853,2.85506196512791,0.768339849475836,3.71588427578713,0.000202494252837298,0.0110420116072179,"K05775","05775","malM; maltose operon periplasmic protein"
"150","K05787",26.120688139367,2.47749693890099,0.774187707909058,3.2001243543278,0.00137368305042227,0.0445874623449563,"K05787","05787","hupA; DNA-binding protein HU-alpha"
"151","K05801",29.5889114793641,2.15660677190216,0.642474190255144,3.35672125762081,0.000788725850546167,0.0296615314691603,"K05801","05801","djlA; DnaJ like chaperone protein"
"152","K05812",72.5232006461548,1.08162346815407,0.392332145396043,2.75690758671383,0.00583508400937457,0.0980204426662758,"K05812","05812","yfiP; DTW domain-containing protein"
"153","K05819",3.25854493458099,4.48822220264224,1.15846400647004,3.87428714019207,0.000106937266113818,0.00747601169382884,"K05819","05819","mhpT; MFS transporter, AAHS family, 3-hydroxyphenylpropionic acid transporter"
"154","K05822",14.3711889990733,1.5514844407483,0.565135499001464,2.74533177174255,0.00604497511704779,0.0980204426662758,"K05822","05822","dapH, dapD; tetrahydrodipicolinate N-acetyltransferase [EC:2.3.1.89]"
"155","K05844",31.2689331628781,1.814602686225,0.615153543161373,2.94983700638294,0.00317941613311871,0.0757089789253114,"K05844","05844","rimK; ribosomal protein S6--L-glutamate ligase [EC:6.3.2.-]"
"156","K05851",26.8405562120765,2.37003198762508,0.743585934215253,3.18730072553928,0.00143607376974122,0.0448094785005288,"K05851","05851","cyaA; adenylate cyclase, class 1 [EC:4.6.1.1]"
"157","K05888",8.83914892026412,2.98124086390518,1.07262515480715,2.77938742210571,0.00544615275409224,0.0980204426662758,"K05888","05888","K05888; L-gulono-1,4-lactone dehydrogenase [EC:1.1.2.-]"
"158","K05952",27.3651108414323,2.31291405061242,0.685041907338194,3.37631030428416,0.000734650121650207,0.0286146222382756,"K05952","05952","K05952; uncharacterized protein"
"159","K06138",578.440529796462,0.173519080439575,0.0594593571597804,2.91828046464228,0.00351967618140059,0.0825257240233428,"K06138","06138","pqqD; pyrroloquinoline quinone biosynthesis protein D"
"160","K06139",578.850910378176,0.171859126494742,0.0594887303956863,2.88893585981125,0.00386547911106788,0.0885649478682906,"K06139","06139","pqqE; PqqA peptide cyclase [EC:1.21.98.4]"
"161","K06149",30.8361381861369,1.92232799294294,0.680429281134971,2.82516941325108,0.00472556233548175,0.0980204426662758,"K06149","06149","uspA; universal stress protein A"
"162","K06203",28.4071905248972,2.05008190774321,0.668837168399149,3.06514351265801,0.0021756557207431,0.0565578811713592,"K06203","06203","cysZ; CysZ protein"
"163","K06205",24.8365968207535,2.22252176901659,0.698610247881265,3.18134721864876,0.00146591820157412,0.0448094785005288,"K06205","06205","mioC; MioC protein"
"164","K06209",14.7762334999201,1.56120289612904,0.574088927079548,2.7194443621671,0.00653916949774987,0.0980709222177528,"K06209","06209","pheB; chorismate mutase [EC:5.4.99.5]"
"165","K06598",22.7688217385401,3.55166423072734,0.894837418759564,3.96906092243069,7.21564337204605e-05,0.00587267213548763,"K06598","06598","chpC; chemosensory pili system protein ChpC"
"166","K06603",57.1069869622495,1.46527138336429,0.442628266974624,3.31038818053682,0.000931666684176166,0.0340964995222324,"K06603","06603","flaG; flagellar protein FlaG"
"167","K06718",22.0424725730488,3.19560717424788,0.708453666146189,4.51067914099617,6.46204025147583e-06,0.000927302776086782,"K06718","06718","ectA; L-2,4-diaminobutyric acid acetyltransferase [EC:2.3.1.178]"
"168","K06720",35.8586248414622,1.73170453882949,0.514355916555841,3.36674369457066,0.000760613452387248,0.029208627858223,"K06720","06720","ectC; L-ectoine synthase [EC:4.2.1.108]"
"169","K06858",23.6265164507539,2.42848686331494,0.756012380683422,3.21223160541317,0.00131708149196113,0.0435275477312973,"K06858","06858","btuF; vitamin B12 transport system substrate-binding protein"
"170","K06873",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K06873","06873","K06873; uncharacterized protein"
"171","K06899",27.6183214674046,2.24476410287795,0.687449586303925,3.2653508673224,0.0010932855891329,0.0375516393294512,"K06899","06899","ndpA; nucleoid-associated protein"
"172","K06945",6.18330806229637,3.46844523695723,1.1590188619611,2.99257013909895,0.00276639091705532,0.0679510345527148,"K06945","06945","K06945; uncharacterized protein"
"173","K06968",29.1839973067322,2.16576895942231,0.681184414193185,3.17941649030169,0.00147571884741422,0.0448094785005288,"K06968","06968","rlmM; 23S rRNA (cytidine2498-2'-O)-methyltransferase [EC:2.1.1.186]"
"174","K06970",30.6979101744352,2.34886227477841,0.656538215705473,3.57764745233371,0.000346700642819956,0.0168799875472966,"K06970","06970","rlmF; 23S rRNA (adenine1618-N6)-methyltransferase [EC:2.1.1.181]"
"175","K06979",2.56826884842573,4.41883457512695,1.55832197624174,2.83563643617734,0.00457344757872462,0.0980204426662758,"K06979","06979","mph; macrolide phosphotransferase"
"176","K06985",146.075614982175,1.30164428405622,0.412345718401317,3.15668194422572,0.00159575298981694,0.0464207731132415,"K06985","06985","K06985; aspartyl protease family protein"
"177","K07026",16.4196184365169,-2.83229530817055,0.850123756923845,-3.33162705441752,0.000863398775753059,0.0320279831576968,"K07026","07026","E3.1.3.70; mannosyl-3-phosphoglycerate phosphatase [EC:3.1.3.70]"
"178","K07063",17.3989527402964,5.62577340409929,0.952068497430907,5.90900068564401,3.44189270631177e-09,2.66405716027089e-06,"K07063","07063","K07063; uncharacterized protein"
"179","K07080",648.918021663482,0.334449187221256,0.112019530865388,2.9856328145416,0.00282992218592689,0.0688909182136578,"K07080","07080","K07080; uncharacterized protein"
"180","K07092",15.7912841117265,6.1605568655916,1.00152080006782,6.15120211699489,7.68978460034432e-10,6.98873257094626e-07,"K07092","07092","K07092; uncharacterized protein"
"181","K07094",14.0922351467796,1.57597034256641,0.568919923378739,2.77010925053728,0.0056037493044227,0.0980204426662758,"K07094","07094","pcrB; putative glycerol-1-phosphate prenyltransferase [EC:2.5.1.-]"
"182","K07121",34.1411296382539,2.3334716671517,0.637762431784186,3.65884152289065,0.000253357944720051,0.0134132123549363,"K07121","07121","K07121; uncharacterized protein"
"183","K07153",31.2877684585608,2.28457192440501,0.675994370452618,3.37957241104738,0.000725986802980701,0.0286146222382756,"K07153","07153","hflD; high frequency lysogenization protein"
"184","K07184",27.0186139588149,2.36103205366452,0.662690806082181,3.56279584988195,0.000366926024359171,0.0171012616310304,"K07184","07184","ygiM; SH3 domain protein"
"185","K07221",53.6104696935793,1.86180679342925,0.565031457637698,3.29504980344484,0.000984042380485425,0.0355363119257419,"K07221","07221","oprO_P; phosphate-selective porin OprO and OprP"
"186","K07231",25.6099265123383,2.80188909925893,0.752171971547332,3.72506448690851,0.000195265298397883,0.0108488918086552,"K07231","07231","K07231; putative iron-regulated protein"
"187","K07234",575.144072656373,0.183476715539188,0.0598686209349757,3.06465578584923,0.0021792064721023,0.0565578811713592,"K07234","07234","K07234; uncharacterized protein involved in response to NO"
"188","K07237",26.719589729666,2.33927302184341,0.718107554746443,3.25755244654038,0.00112377489943605,0.0382996532914049,"K07237","07237","tusB, dsrH; tRNA 2-thiouridine synthesizing protein B"
"189","K07286",24.4346434603593,2.24771557002527,0.722814165679873,3.10967282705519,0.00187294676971345,0.0515817107840779,"K07286","07286","yajG; uncharacterized lipoprotein"
"190","K07317",5.59365141020126,5.5399337773387,1.40858480076188,3.93297852876323,8.38997345209638e-05,0.00604753702007533,"K07317","07317","K07317; adenine-specific DNA-methyltransferase [EC:2.1.1.72]"
"191","K07338",25.6099265123383,2.80188909925893,0.752171971547332,3.72506448690851,0.000195265298397883,0.0108488918086552,"K07338","07338","K07338; uncharacterized protein"
"192","K07401",31.3948851680673,2.27109702325672,0.662823240083337,3.42639920557277,0.000611640720626149,0.0252672488604121,"K07401","07401","K07401; selenoprotein W-related protein"
"193","K07443",31.3329212759122,2.24383573720974,0.667974849173284,3.35916201034637,0.000781792196496187,0.0296049503298174,"K07443","07443","ybaZ; methylated-DNA-protein-cysteine methyltransferase related protein"
"194","K07481",1297.79937091695,0.400738486661834,0.0933186164143524,4.29430377409883,1.75242395723965e-05,0.00203318464655911,"K07481","07481","K07481; transposase, IS5 family"
"195","K07535",11.5494396395528,5.71376208281459,1.16676332943205,4.89710461297741,9.72590666944367e-07,0.000189412032387416,"K07535","07535","badH; 2-hydroxycyclohexanecarboxyl-CoA dehydrogenase [EC:1.1.1.-]"
"196","K07536",9.43019971760483,5.42095322694369,1.15518471212995,4.69271551988291,2.69602271074826e-06,0.00042004033833458,"K07536","07536","badI; 2-ketocyclohexanecarboxyl-CoA hydrolase [EC:3.1.2.-]"
"197","K07589",38.7944086180004,3.85139940548082,0.777737060556494,4.9520584794108,7.34325279149867e-07,0.000160171029888169,"K07589","07589","folX; D-erythro-7,8-dihydroneopterin triphosphate epimerase [EC:5.1.99.7]"
"198","K07637",26.40435392387,2.77574386955178,0.777605031787456,3.56960636323464,0.000357518038335109,0.0169675610908287,"K07637","07637","phoQ; two-component system, OmpR family, sensor histidine kinase PhoQ [EC:2.7.13.3]"
"199","K07651",14.0922351467796,1.57597034256641,0.568919923378739,2.77010925053728,0.0056037493044227,0.0980204426662758,"K07651","07651","resE; two-component system, OmpR family, sensor histidine kinase ResE [EC:2.7.13.3]"
"200","K07660",26.7899771257513,2.76163057916663,0.700158273071011,3.94429471932633,8.00351791876961e-05,0.00604753702007533,"K07660","07660","phoP; two-component system, OmpR family, response regulator PhoP"
"201","K07689",31.7489561164643,2.23846528194447,0.647519923513262,3.45698286749107,0.000546259577086187,0.0229134882603922,"K07689","07689","uvrY, gacA, varA; two-component system, NarL family, invasion response regulator UvrY"
"202","K07723",9.23358046824858,1.99273224926272,0.634072183797338,3.14275298646383,0.00167367012941388,0.0470439341015149,"K07723","07723","ndoAI; CopG family transcriptional regulator / antitoxin EndoAI"
"203","K07740",27.925985419136,2.11916792612917,0.68422903681231,3.09716164049681,0.00195383304213343,0.0524839979248947,"K07740","07740","rsd; regulator of sigma D"
"204","K07769",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K07769","07769","nblS; two-component system, OmpR family, sensor histidine kinase NblS [EC:2.7.13.3]"
"205","K07775",9.23358046824858,1.99273224926272,0.634072183797338,3.14275298646383,0.00167367012941388,0.0470439341015149,"K07775","07775","resD; two-component system, OmpR family, response regulator ResD"
"206","K07807",58.6213919695665,1.85258787860839,0.388088619374302,4.77362073022197,1.80942994710617e-06,0.00030833817192406,"K07807","07807","K07807; uncharacterized protein"
"207","K07978",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K07978","07978","plmA; GntR family transcriptional regulator"
"208","K08085",11.8029078619499,5.14784710115151,1.04560816522575,4.92330422844401,8.5095003351379e-07,0.000178470405105796,"K08085","08085","fimU; type IV fimbrial biogenesis protein FimU"
"209","K08094",17.0975537705233,1.83744888658121,0.62975914378518,2.91770100476381,0.00352622294103042,0.0825257240233428,"K08094","08094","hxlB; 6-phospho-3-hexuloisomerase [EC:5.3.1.27]"
"210","K08167",57.1326716816472,2.18066197778891,0.571947991573353,3.8126927796183,0.00013746093601625,0.00914115224508064,"K08167","08167","smvA, qacA, lfrA; MFS transporter, DHA2 family, multidrug resistance protein"
"211","K08276",5.82691550886475,3.55297433363937,1.14944886178418,3.09102427412423,0.0019946732665515,0.053318398639732,"K08276","08276","eco; ecotin"
"212","K08312",29.1839973067322,2.16576895942231,0.681184414193185,3.17941649030169,0.00147571884741422,0.0448094785005288,"K08312","08312","nudE; ADP-ribose diphosphatase [EC:3.6.1.-]"
"213","K08479",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K08479","08479","sasA; two-component system, OmpR family, clock-associated histidine kinase SasA [EC:2.7.13.3]"
"214","K08714",21.8427459774839,3.5708769754585,0.716883644256097,4.9811109572237,6.32202760334581e-07,0.000143641735504353,"K08714","08714","VGSC; voltage-gated sodium channel"
"215","K08902",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K08902","08902","psb27; photosystem II Psb27 protein"
"216","K08903",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K08903","08903","psb28; photosystem II 13kDa protein"
"217","K08921",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K08921","08921","pcbD; chlorophyll a/b binding light-harvesting protein PcbD"
"218","K08967",48.1566420385013,1.90135692121334,0.627928766494999,3.02798187097944,0.00246192856291371,0.0618658822745089,"K08967","08967","mtnD, mtnZ, ADI1; 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [EC:1.13.11.53 1.13.11.54]"
"219","K08970",86.2626845018838,1.2008025338557,0.388942271392145,3.08735414527626,0.00201946847692228,0.053556581550242,"K08970","08970","rcnA; nickel/cobalt transporter (NicO) family protein"
"220","K08974",40.722918826916,1.69617450035295,0.411546210810416,4.12146790760835,3.76465920966861e-05,0.0038733371076081,"K08974","08974","K08974; putative membrane protein"
"221","K08976",15.4743481393544,1.74693835501978,0.581466960352981,3.00436391770101,0.00266136783744703,0.0656671439710347,"K08976","08976","K08976; putative membrane protein"
"222","K08984",25.869229020741,3.40986529558507,0.639218637426563,5.33442721462703,9.58466235151272e-08,3.07442140016464e-05,"K08984","08984","yjdF; putative membrane protein"
"223","K08985",22.6591501040612,3.04548796505823,0.825328119108233,3.69003296331267,0.000224224995287108,0.0121059296960456,"K08985","08985","K08985; putative lipoprotein"
"224","K08988",18.9463417277813,3.18260286692269,0.850905931751125,3.74025229836281,0.000183835634050423,0.01071397103579,"K08988","08988","K08988; putative membrane protein"
"225","K09384",6.37823964109624,3.56715879734477,1.16894486469136,3.05160568739624,0.00227620900294432,0.0580007836124082,"K09384","09384","K09384; uncharacterized protein"
"226","K09890",23.9457363602359,3.01559447743597,0.836875376505312,3.60339730633337,0.000314084872877944,0.015603763684186,"K09890","09890","arfA; alternative ribosome-rescue factor"
"227","K09892",28.4123904415081,2.36492417628422,0.701341517082844,3.37200082795737,0.000746242240584257,0.0288599924674181,"K09892","09892","zapB; cell division protein ZapB"
"228","K09898",27.925985419136,2.11916792612917,0.68422903681231,3.09716164049681,0.00195383304213343,0.0524839979248947,"K09898","09898","K09898; uncharacterized protein"
"229","K09908",27.8167848157696,2.13534889763195,0.69505422942552,3.07220473918541,0.00212483929049704,0.0557055223609633,"K09908","09908","K09908; uncharacterized protein"
"230","K09912",29.5320717858254,2.34032300469165,0.727193821487233,3.21829330164729,0.00128955877960474,0.0428778294218576,"K09912","09912","K09912; uncharacterized protein"
"231","K09918",27.1948037900574,2.19580828939214,0.718348574340716,3.05674482810439,0.00223754667350824,0.0572832958246029,"K09918","09918","K09918; uncharacterized protein"
"232","K09920",29.1839973067322,2.16576895942231,0.681184414193185,3.17941649030169,0.00147571884741422,0.0448094785005288,"K09920","09920","K09920; uncharacterized protein"
"233","K09922",73.6601269242875,1.17787849876736,0.360092548590994,3.27104380075701,0.00107151313171293,0.0372163127849083,"K09922","09922","K09922; uncharacterized protein"
"234","K09923",26.6016942199385,2.53068232675849,0.745134507080912,3.39627584377017,0.000683094815574255,0.0273890884509295,"K09923","09923","K09923; uncharacterized protein"
"235","K09942",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K09942","09942","K09942; uncharacterized protein"
"236","K09943",19.0590578401894,3.75100118239877,1.03760270891516,3.61506494746967,0.000300272334275151,0.0154768724445412,"K09943","09943","K09943; uncharacterized protein"
"237","K09946",36.8877014056743,4.8983658663464,0.940835368322896,5.2064006427374,1.92538709745817e-07,5.83285324579966e-05,"K09946","09946","K09946; uncharacterized protein"
"238","K09947",25.6099265123383,2.80188909925893,0.752171971547332,3.72506448690851,0.000195265298397883,0.0108488918086552,"K09947","09947","K09947; uncharacterized protein"
"239","K09974",5.50147085718727,3.94572330782927,1.2654249708461,3.11810134834864,0.00182020199993907,0.0504004555632566,"K09974","09974","K09974; uncharacterized protein"
"240","K09978",22.4611887065991,3.19997469765279,0.838652093527592,3.81561641871405,0.000135843389986646,0.00914115224508064,"K09978","09978","K09978; uncharacterized protein"
"241","K10536",41.4361235176291,1.40751110950311,0.481137045036368,2.92538503119567,0.00344030270769626,0.0812119942210724,"K10536","10536","aguA; agmatine deiminase [EC:3.5.3.12]"
"242","K10670",17.0175915722939,-23.3800494195875,2.93925180335405,-7.95442207193952,1.79969607674228e-15,4.90687135323783e-12,"K10670","10670","grdA; glycine/sarcosine/betaine reductase complex component A [EC:1.21.4.2 1.21.4.3 1.21.4.4]"
"243","K10672",17.0175915722939,-23.3800494195875,2.93925180335405,-7.95442207193952,1.79969607674228e-15,4.90687135323783e-12,"K10672","10672","grdB; glycine reductase complex component B subunit gamma [EC:1.21.4.2]"
"244","K10679",20.3576711988695,2.04056696522029,0.627296933650011,3.25295223961478,0.00114212692155946,0.0386833422562964,"K10679","10679","nfnB, nfsB; nitroreductase / dihydropteridine reductase [EC:1.-.-.- 1.5.1.34]"
"245","K10697",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K10697","10697","rpaA; two-component system, OmpR family, response regulator RpaA"
"246","K10942",24.9322698174715,2.75995900504485,0.738137133946141,3.73908705864706,0.000184689762949617,0.01071397103579,"K10942","10942","flrB, fleS; two-component system, sensor histidine kinase FlrB [EC:2.7.13.3]"
"247","K10974",30.5543570417903,1.74013924988984,0.545774984525196,3.18838220737379,0.00143071288012266,0.0448094785005288,"K10974","10974","codB; cytosine permease"
"248","K11325",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K11325","11325","K11325; L-cysteine/cystine lyase"
"249","K11329",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K11329","11329","rpaB; two-component system, OmpR family, response regulator RpaB"
"250","K11383",20.9259163611558,3.94763155434711,1.04829544785152,3.76576237399273,0.000166041654776996,0.0101733162190894,"K11383","11383","kinB; two-component system, NtrC family, sensor histidine kinase KinB [EC:2.7.13.3]"
"251","K11384",20.9259163611558,3.94763155434711,1.04829544785152,3.76576237399273,0.000166041654776996,0.0101733162190894,"K11384","11384","algB; two-component system, NtrC family, response regulator AlgB"
"252","K11391",27.5737189108934,2.2030465878911,0.698430460060928,3.15428194196874,0.00160893565347564,0.0464207731132415,"K11391","11391","rlmG; 23S rRNA (guanine1835-N2)-methyltransferase [EC:2.1.1.174]"
"253","K11527",7.42753704782734,5.49438512485361,1.44511589928759,3.80203769646589,0.000143510884815716,0.00942849222771203,"K11527","11527","K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]"
"254","K11614",15.9522160586244,5.28291617924363,1.025216585829,5.15297572460926,2.56385164772356e-07,6.32630292208027e-05,"K11614","11614","yufL, malK; two-component system, CitB family, sensor histidine kinase MalK [EC:2.7.13.3]"
"255","K11615",15.9522160586244,5.28291617924363,1.025216585829,5.15297572460926,2.56385164772356e-07,6.32630292208027e-05,"K11615","11615","malR; two-component system, CitB family, response regulator MalR"
"256","K11688",214.441241331998,1.58544070291898,0.386101648666279,4.10627799284363,4.02085541475471e-05,0.00398649537757408,"K11688","11688","dctP; C4-dicarboxylate-binding protein DctP"
"257","K11739",9.88488406369087,5.32558355149084,1.03108031838578,5.16505208811316,2.40371975312501e-07,6.32630292208027e-05,"K11739","11739","nfrA; bacteriophage N4 adsorption protein A"
"258","K11777",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K11777","11777","K11777; HAD superfamily phosphatase"
"259","K11894",37.4451787162018,1.67749352756607,0.54784742052899,3.06197211980356,0.00219883931933397,0.0565578811713592,"K11894","11894","impI, vasC; type VI secretion system protein ImpI"
"260","K11914",10.7200342869404,3.2613550167245,1.12153844914483,2.90792974526311,0.00363830063976244,0.0847559774047711,"K11914","11914","sfa2; sigma-54 dependent transcriptional regulator"
"261","K11915",23.6716987121379,3.35616756246805,1.11023369139251,3.02293795305255,0.00250333564272842,0.0626178406412756,"K11915","11915","stp1, pppA; serine/threonine protein phosphatase Stp1 [EC:3.1.3.16]"
"262","K11916",18.5902839120825,3.95078216743749,1.10075495418376,3.58915683497161,0.00033174922097749,0.0162975540719843,"K11916","11916","stk1; serine/threonine-protein kinase Stk1 [EC:2.7.11.-]"
"263","K12073",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K12073","12073","E3.1.2.28; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]"
"264","K12254",22.4095882779984,3.99786802141118,0.926590821170117,4.31459920611192,1.59892719988382e-05,0.0018954239176014,"K12254","12254","kauB; 4-guanidinobutyraldehyde dehydrogenase / NAD-dependent aldehyde dehydrogenase [EC:1.2.1.54 1.2.1.-]"
"265","K12257",18.4878074237056,1.76853894328029,0.580253888327837,3.04787090419476,0.00230468913394015,0.0584533481273287,"K12257","12257","secDF; SecD/SecF fusion protein"
"266","K12686",21.2610854307934,2.87902044360767,0.975399119613866,2.95163321938141,0.00316098158225651,0.0756001428423016,"K12686","12686","apeE, estA, lip-1; outer membrane lipase/esterase"
"267","K12976",20.4412017605862,4.58694790659137,1.00891551119812,4.54641429899738,5.45675740331527e-06,0.000804208057304815,"K12976","12976","pagL; lipid A 3-O-deacylase [EC:3.1.1.-]"
"268","K13007",13.303967907313,5.31881153870454,1.03368576195976,5.14548205503057,2.66834709715471e-07,6.32630292208027e-05,"K13007","13007","wbpL; Fuc2NAc and GlcNAc transferase [EC:2.4.1.-]"
"269","K13016",6.30202180104861,5.25513376560348,1.45861063606874,3.60283521568659,0.000314765084405,0.015603763684186,"K13016","13016","wbpB; UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [EC:1.1.1.335]"
"270","K13019",5.14443238637042,5.41333190029579,1.82093104318356,2.97283739577067,0.00295060719795716,0.0711931904887629,"K13019","13019","wbpI, wlbD; UDP-GlcNAc3NAcA epimerase [EC:5.1.3.23]"
"271","K13053",23.6073568328047,2.98105793348065,0.853951230717144,3.49089951070996,0.000481397281025587,0.0205082763549416,"K13053","13053","sulA; cell division inhibitor SulA"
"272","K13069",56.1948791781345,1.22351857026077,0.445123292887055,2.7487183659275,0.00598287682772966,0.0980204426662758,"K13069","13069","E2.7.7.65; diguanylate cyclase [EC:2.7.7.65]"
"273","K13282",4.8815478759,3.94702929205609,1.32092295817132,2.98808440540722,0.00280732012985405,0.0686471599466105,"K13282","13282","cphB; cyanophycinase [EC:3.4.15.6]"
"274","K13639",24.3567662895609,2.12801977329501,0.66838342621588,3.18383085191535,0.00145339914131358,0.0448094785005288,"K13639","13639","soxR; MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR"
"275","K13688",9.56165307315795,4.10871467269708,0.837917984296364,4.90348071016442,9.41531925806583e-07,0.000189412032387416,"K13688","13688","chvB, cgs, ndvB; cyclic beta-1,2-glucan synthetase [EC:2.4.1.-]"
"276","K13747",24.9875688220207,2.8283519508916,0.758491412336069,3.72891756569872,0.000192304042821299,0.0108488918086552,"K13747","13747","nspC; carboxynorspermidine decarboxylase [EC:4.1.1.96]"
"277","K13799",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K13799","13799","panC-cmk; pantoate ligase / CMP/dCMP kinase [EC:6.3.2.1 2.7.4.25]"
"278","K13853",15.4743481393544,1.74693835501978,0.581466960352981,3.00436391770101,0.00266136783744703,0.0656671439710347,"K13853","13853","aroG, aroA; 3-deoxy-7-phosphoheptulonate synthase / chorismate mutase [EC:2.5.1.54 5.4.99.5]"
"279","K13938",23.6562673838803,3.44040164182696,0.825273798700042,4.16880027846059,3.06207155908565e-05,0.00327401494346943,"K13938","13938","folM; dihydromonapterin reductase / dihydrofolate reductase [EC:1.5.1.50 1.5.1.3]"
"280","K14268",20.9259163611558,3.94763155434711,1.04829544785152,3.76576237399273,0.000166041654776996,0.0101733162190894,"K14268","14268","davT, gabT; 5-aminovalerate/4-aminobutyrate aminotransferase [EC:2.6.1.48 2.6.1.19]"
"281","K14330",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K14330","14330","K14330; fatty aldehyde-generating acyl-ACP reductase [EC:1.2.1.80]"
"282","K14331",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K14331","14331","K14331; fatty aldehyde decarbonylase [EC:4.1.99.5]"
"283","K14475",28.8792239564021,3.06166102380095,0.930582180576561,3.29004905499484,0.00100169917909565,0.0359296919926418,"K14475","14475","ICP; inhibitor of cysteine peptidase"
"284","K14518",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K14518","14518","pipX; PII interaction protein X"
"285","K14596",19.1246030966747,3.55678861383467,0.809767913020813,4.39235558317715,1.12129111039558e-05,0.00152860010624677,"K14596","14596","crtX; zeaxanthin glucosyltransferase [EC:2.4.1.276]"
"286","K14623",8.30711681171233,5.65376805398309,0.96216202023255,5.87610811390851,4.20024065038307e-09,2.66405716027089e-06,"K14623","14623","dinD; DNA-damage-inducible protein D"
"287","K14660",4.08714506308918,5.31297187583967,1.95636316958182,2.71573906033782,0.00661280151479546,0.0985235154649717,"K14660","14660","nodE; nodulation protein E [EC:2.3.1.-]"
"288","K14683",13.743174276823,2.57916132017441,0.756749391210512,3.40821063106339,0.000653903986033503,0.0264128773025236,"K14683","14683","SLC34A, NPT, nptA; solute carrier family 34 (sodium-dependent phosphate cotransporter)"
"289","K15226",13.4619347359727,-3.70358310681996,1.35949747290107,-2.7242294896781,0.00644517045607423,0.0980204426662758,"K15226","15226","tyrAa; arogenate dehydrogenase (NADP+) [EC:1.3.1.78]"
"290","K15228",10.8182201149099,4.14902974079078,1.21625822999066,3.41130661111549,0.000646523453789069,0.0263096447277,"K15228","15228","mauA; methylamine dehydrogenase light chain [EC:1.4.9.1]"
"291","K15229",6.70778057367496,4.23264028671103,1.25818223782546,3.36409159139489,0.000767960525170961,0.0292845366696311,"K15229","15229","mauB; methylamine dehydrogenase heavy chain [EC:1.4.9.1]"
"292","K15373",16.0189106705849,5.62698493297556,0.890414257278392,6.31951351517528,2.62388001131512e-10,3.57700442542534e-07,"K15373","15373","isfD; sulfoacetaldehyde reductase [EC:1.1.1.313]"
"293","K15629",9.9493788559384,5.69425503198631,0.862733070462121,6.60025125608804,4.10461535754457e-11,7.46082251489685e-08,"K15629","15629","CYP152A; fatty-acid peroxygenase [EC:1.11.2.4]"
"294","K15669",2.25162813279851,-4.54637755227,1.65962886703587,-2.73939411549881,0.00615525380971405,0.0980204426662758,"K15669","15669","hddC; D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase [EC:2.7.7.71]"
"295","K15746",18.1251984796264,3.76465188185682,0.923431842284655,4.07680535744005,4.56586822968376e-05,0.00424865928513272,"K15746","15746","crtZ; beta-carotene 3-hydroxylase [EC:1.14.15.24]"
"296","K15864",23.4714622577768,2.7653313782952,0.671956516041189,4.11534275251479,3.8660448948538e-05,0.00390398940956255,"K15864","15864","nirS; nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]"
