"","paths","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","paths.noko","paths.nok","V4"
"143","K09698",27.4757313613321,-1.95715777788886,0.680005658126011,-2.87814925434957,0.00400015831424771,0.0982786002525098,"K09698","09698","gltX; nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]"
"144","K09707",43.5666506260132,-1.60842423207455,0.509922054009681,-3.15425508551158,0.00160908373534322,0.0715973497965539,"K09707","09707","K09707; uncharacterized protein"
"145","K09762",77.2474248850415,-1.2264315866264,0.366690070751714,-3.34459993452295,0.000824013374055536,0.0546035990762817,"K09762","09762","K09762; uncharacterized protein"
"146","K09763",41.7417311941149,-1.16504812342867,0.40802633642501,-2.85532579498773,0.00429927013727305,0.0999196443510871,"K09763","09763","K09763; uncharacterized protein"
"147","K09772",80.205896917161,-1.26428045882409,0.35286961433029,-3.58285442407264,0.000339860029915208,0.0377972210796779,"K09772","09772","sepF; cell division inhibitor SepF"
"148","K09787",27.4757313613321,-1.95715777788886,0.680005658126011,-2.87814925434957,0.00400015831424771,0.0982786002525098,"K09787","09787","K09787; uncharacterized protein"
"149","K09825",22.2684330804099,-2.20993862694475,0.714687390784595,-3.09217520196998,0.00198695539694698,0.0783643166401969,"K09825","09825","perR; Fur family transcriptional regulator, peroxide stress response regulator"
"150","K09936",101.539047949521,-2.02362862888717,0.529479331068745,-3.82192185821967,0.000132415653126446,0.0272285327716202,"K09936","09936","TC.BAT2; bacterial/archaeal transporter family-2 protein"
"151","K09940",75.0193462215502,-1.18886831424113,0.410102392996874,-2.89895483309261,0.00374408825429778,0.0982786002525098,"K09940","09940","K09940; uncharacterized protein"
"152","K09951",52.8950760227702,-1.6245951039855,0.415725064265597,-3.90785940909155,9.31174619153746e-05,0.0269175035385749,"K09951","09951","cas2; CRISPR-associated protein Cas2"
"153","K10563",567.006582660714,-0.265638638795362,0.0894135537015187,-2.97089901696693,0.00296929398670282,0.0931213523781618,"K10563","10563","mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]"
"154","K10773",573.610196622075,-0.233126332640054,0.0803702557519532,-2.90065435849242,0.00372384380784682,0.0982786002525098,"K10773","10773","NTH; endonuclease III [EC:4.2.99.18]"
"155","K10830",17.6244789934411,-2.53474322559083,0.8813937086741,-2.87583539642449,0.00402959787455265,0.0982786002525098,"K10830","10830","psaB, scaC; manganese/zinc transport system ATP-binding protein [EC:7.2.2.5]"
"156","K10857",4.16802055567757,-2.82949420691181,0.854017814159769,-3.31315595529541,0.000922495250170458,0.0582546384374191,"K10857","10857","exoX; exodeoxyribonuclease X [EC:3.1.11.-]"
"157","K11041",24.5313194367806,-1.96357921097987,0.683326685827662,-2.87355850679464,0.00405875894242981,0.0982786002525098,"K11041","11041","eta; exfoliative toxin A/B"
"158","K11069",72.7802614596016,-1.55756666223541,0.419412708751925,-3.7136849450041,0.000204263063324901,0.0354464502556478,"K11069","11069","potD; spermidine/putrescine transport system substrate-binding protein"
"159","K11070",71.0207638522422,-1.61222558256324,0.419576999219721,-3.8425022953152,0.000121786274807869,0.0272285327716202,"K11070","11070","potC; spermidine/putrescine transport system permease protein"
"160","K11071",67.3858824630728,-1.65535834527312,0.434300364216939,-3.81155182371951,0.000138097094764683,0.0272285327716202,"K11071","11071","potB; spermidine/putrescine transport system permease protein"
"161","K11072",71.1881745674427,-1.59815925834419,0.419902046543306,-3.80602874289484,0.000141215978646513,0.0272285327716202,"K11072","11072","potA; spermidine/putrescine transport system ATP-binding protein [EC:7.6.2.11]"
"162","K11755",65.1284915653981,-1.56285525939714,0.371716236592488,-4.2044309759611,2.6173979571597e-05,0.0250380951164417,"K11755","11755","hisIE; phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase [EC:3.5.4.19 3.6.1.31]"
"163","K12203",11.4057246866134,-2.46360041820825,0.852838370453336,-2.88870729033767,0.00386828972748015,0.0982786002525098,"K12203","12203","dotB, traJ; defect in organelle trafficking protein DotB [EC:7.2.4.8]"
"164","K12204",11.4057246866134,-2.46360041820825,0.852838370453336,-2.88870729033767,0.00386828972748015,0.0982786002525098,"K12204","12204","dotC, traI; defect in organelle trafficking protein DotC"
"165","K12206",11.4057246866134,-2.46360041820825,0.852838370453336,-2.88870729033767,0.00386828972748015,0.0982786002525098,"K12206","12206","icmB, dotO; intracellular multiplication protein IcmB [EC:7.2.4.8]"
"166","K12209",11.4057246866134,-2.46360041820825,0.852838370453336,-2.88870729033767,0.00386828972748015,0.0982786002525098,"K12209","12209","icmE, dotG; intracellular multiplication protein IcmE"
"167","K12213",11.4057246866134,-2.46360041820825,0.852838370453336,-2.88870729033767,0.00386828972748015,0.0982786002525098,"K12213","12213","icmK, traN, dotH; intracellular multiplication protein IcmK"
"168","K12214",11.4057246866134,-2.46360041820825,0.852838370453336,-2.88870729033767,0.00386828972748015,0.0982786002525098,"K12214","12214","icmL, traM, dotI; intracellular multiplication protein IcmL"
"169","K12267",42.8759582469696,-2.18930196992148,0.681858684879455,-3.21078548747754,0.00132372708441659,0.0656316495378357,"K12267","12267","msrAB; peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11 1.8.4.12]"
"170","K12556",17.6244789934411,-2.53474322559083,0.8813937086741,-2.87583539642449,0.00402959787455265,0.0982786002525098,"K12556","12556","pbp2X; penicillin-binding protein 2X"
"171","K13677",14.2596920097922,-3.89847256292184,1.19226847753218,-3.26979420859227,0.0010762575154813,0.059312067903104,"K13677","13677","dgs, bgsA; 1,2-diacylglycerol-3-alpha-glucose alpha-1,2-glucosyltransferase [EC:2.4.1.208]"
"172","K13693",54.4561077424277,-1.71464774615859,0.480561518086269,-3.56800884304428,0.000359704367301239,0.0377972210796779,"K13693","13693","gpgS; glucosyl-3-phosphoglycerate synthase [EC:2.4.1.266]"
"173","K13732",18.7726885720835,-2.31250360895369,0.764828429733899,-3.02355864276418,0.0024982060567987,0.0884738825285309,"K13732","13732","fnbA; fibronectin-binding protein A"
"174","K13745",8.83926042321955,-3.67469844150793,0.917200441164344,-4.00642899478229,6.16436450673869e-05,0.0250380951164417,"K13745","13745","ddc; L-2,4-diaminobutyrate decarboxylase [EC:4.1.1.86]"
"175","K13747",12.3095049017428,1.80920801281441,0.582847451599011,3.10408496743177,0.00190868508113542,0.0779710277022847,"K13747","13747","nspC; carboxynorspermidine decarboxylase [EC:4.1.1.96]"
"176","K14155",50.0327314867394,-2.38530697208531,0.566613297997678,-4.20976172023248,2.55640155321569e-05,0.0250380951164417,"K14155","14155","patB, malY; cysteine-S-conjugate beta-lyase [EC:4.4.1.13]"
"177","K14159",3.52610206189699,-2.90509200737777,0.988758067802276,-2.93812217768796,0.00330206865072878,0.0959049896418599,"K14159","14159","rnhA-dnaQ; ribonuclease HI / DNA polymerase III subunit epsilon [EC:3.1.26.4 2.7.7.7]"
"178","K14540",76.1924949308828,-1.38458321660952,0.377278923485306,-3.66991933665079,0.000242627018734166,0.0360890359865733,"K14540","14540","rbgA; ribosome biogenesis GTPase A"
"179","K14982",17.6244789934411,-2.53474322559083,0.8813937086741,-2.87583539642449,0.00402959787455265,0.0982786002525098,"K14982","14982","ciaH; two-component system, OmpR family, sensor histidine kinase CiaH [EC:2.7.13.3]"
"180","K15051",34.1673050009153,-2.832930878762,0.922949233978462,-3.0694330462255,0.00214465471399853,0.081496879131944,"K15051","15051","endA; DNA-entry nuclease"
"181","K15342",76.9821422089782,-1.71705229727395,0.418601655710119,-4.10187650682158,4.09812991966865e-05,0.0250380951164417,"K15342","15342","cas1; CRISP-associated protein Cas1"
"182","K15580",440.10500921838,-0.412758392978457,0.136746416976782,-3.01842199674261,0.00254094805262705,0.0887946388181348,"K15580","15580","oppA, mppA; oligopeptide transport system substrate-binding protein"
"183","K15986",58.7860424522198,-1.56341018239566,0.401399265086234,-3.8949004604176,9.82390640093974e-05,0.0269175035385749,"K15986","15986","ppaC; manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]"
"184","K16089",31.576223115896,-2.25496944915821,0.604963052076682,-3.72744986890933,0.000193427019076286,0.034723484872798,"K16089","16089","TC.FEV.OM2, cirA, cfrA, hmuR; outer membrane receptor for ferrienterochelin and colicins"
"185","K16235",18.4261539332952,-3.5076499958183,0.873574510412012,-4.01528427628224,5.93741853230054e-05,0.0250380951164417,"K16235","16235","mmuP; S-methylmethionine transporter"
"186","K16291",2.77176919405695,4.08860988756632,1.16833628533602,3.49951459942067,0.000466106079473005,0.043331218745294,"K16291","16291","erfK; L,D-transpeptidase ErfK/SrfK"
"187","K16509",28.438580842052,-2.01320423190699,0.683573863049508,-2.94511586930172,0.00322833739316254,0.0959049896418599,"K16509","16509","spxA; regulatory protein spx"
"188","K16785",228.345650738065,-1.4062536225508,0.368172204415489,-3.81955401761892,0.000133693180293602,0.0272285327716202,"K16785","16785","ecfT; energy-coupling factor transport system permease protein"
"189","K16786",228.126979894349,-1.40046907740133,0.366057743863056,-3.82581464503933,0.000130340336710562,0.0272285327716202,"K16786","16786","ecfA1; energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]"
"190","K16787",228.977469922121,-1.4078300238982,0.366041882650679,-3.84608999850905,0.000120017694564487,0.0272285327716202,"K16787","16787","ecfA2; energy-coupling factor transport system ATP-binding protein [EC:3.6.3.-]"
"191","K16788",17.68973425262,-2.59478111189188,0.874861947275518,-2.96593207645219,0.00301767128145801,0.0935118850670858,"K16788","16788","niaX; niacin transporter"
"192","K16789",14.3829220121373,-4.07144063304737,1.17502588243459,-3.46497953271598,0.000530271834320171,0.045255658515915,"K16789","16789","thiT; thiamine transporter"
"193","K16868",18.1840662774824,-2.4446402216752,0.762819737374268,-3.20474169964453,0.00135183736507029,0.0663930690807161,"K16868","16868","tehB; tellurite methyltransferase [EC:2.1.1.265]"
"194","K16923",41.0262320234107,-1.78037253039393,0.544941031554406,-3.26709208391878,0.00108658330860347,0.059312067903104,"K16923","16923","qrtT; energy-coupling factor transport system substrate-specific component"
"195","K17213",3.51733295491841,5.11086578927835,1.52265150441577,3.35655649008101,0.000789195970227807,0.0546035990762817,"K17213","17213","K17213; inositol transport system substrate-binding protein"
"196","K17758",120.44038077679,-1.40097449973492,0.336159650033735,-4.16758673920064,3.07841387237906e-05,0.0250380951164417,"K17758","17758","nnrD; ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]"
"197","K17759",81.9002961857462,-1.23320031417142,0.359214858025396,-3.43304372472319,0.000596845837472228,0.0470784762103094,"K17759","17759","NAXE, nnrE; NAD(P)H-hydrate epimerase [EC:5.1.99.6]"
"198","K17828",66.0103642377135,-1.28595000152281,0.378594348010288,-3.3966434213325,0.000682177978926955,0.0507345508327675,"K17828","17828","pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]"
"199","K18234",15.7919559529858,-2.45650481624169,0.613653660285272,-4.00308019852717,6.25230957575379e-05,0.0250380951164417,"K18234","18234","vat; virginiamycin A acetyltransferase [EC:2.3.1.-]"
"200","K18459",11.2973341774139,-2.38503769854681,0.821448173624136,-2.90345486803421,0.00369070161289976,0.0982786002525098,"K18459","18459","gpuA; guanidinopropionase [EC:3.5.3.17]"
"201","K18642",11.203816669611,-2.46264527573933,0.854247996502783,-2.88282241904129,0.00394129560649889,0.0982786002525098,"K18642","18642","creS; crescentin"
"202","K18672",28.0089559254646,-1.88180320253129,0.63977977636006,-2.94132961382048,0.00326806578060726,0.0959049896418599,"K18672","18672","dacA; diadenylate cyclase [EC:2.7.7.85]"
"203","K18682",73.9361270974034,-1.22491325107939,0.362350199420347,-3.38046799212167,0.000723625027952787,0.053059040782003,"K18682","18682","rny; ribonucrease Y [EC:3.1.-.-]"
"204","K19002",18.8357322106181,-2.51188446554183,0.838007086975942,-2.99745014640185,0.00272248383306605,0.0905265539272506,"K19002","19002","mgs, bgsB; 1,2-diacylglycerol 3-alpha-glucosyltransferase [EC:2.4.1.337]"
"205","K19147",10.0586812379084,-2.5898386263766,0.658256444898763,-3.93439159836088,8.34077015749914e-05,0.0255423820234944,"K19147","19147","mcrC; 5-methylcytosine-specific restriction enzyme subunit McrC"
"206","K19157",20.1662690013954,-2.12824054600265,0.563244270636486,-3.77853918264923,0.000157751033871409,0.0293304243690913,"K19157","19157","yafQ; mRNA interferase YafQ [EC:3.1.-.-]"
"207","K19158",44.8112532878632,-1.19202111727875,0.390502471717265,-3.05253155514417,0.00226919871403891,0.0842958975244517,"K19158","19158","yoeB; toxin YoeB [EC:3.1.-.-]"
"208","K19159",44.4885671333384,-1.14565855759956,0.394001681028854,-2.90775043042432,0.00364038734171369,0.0982786002525098,"K19159","19159","yefM; antitoxin YefM"
"209","K19972",17.6244789934411,-2.53474322559083,0.8813937086741,-2.87583539642449,0.00402959787455265,0.0982786002525098,"K19972","19972","psaC, scaB; manganese/zinc transport system permease protein"
"210","K20073",17.6244789934411,-2.53474322559083,0.8813937086741,-2.87583539642449,0.00402959787455265,0.0982786002525098,"K20073","20073","mapZ, locZ; mid-cell-anchored protein Z"
"211","K20444",57.1228477775251,-1.5043711415354,0.509257348640678,-2.95404896080715,0.00313634242834065,0.0959049896418599,"K20444","20444","rfbC; O-antigen biosynthesis protein [EC:2.4.1.-]"
"212","K20459",2.90593967779819,-3.9504012985163,1.10446358299373,-3.57676012078954,0.000347879133179409,0.0377972210796779,"K20459","20459","nukF, mcdF, sboF; lantibiotic transport system ATP-binding protein"
"213","K20460",2.90593967779819,-3.9504012985163,1.10446358299373,-3.57676012078954,0.000347879133179409,0.0377972210796779,"K20460","20460","nukE, mcdE, sboE; lantibiotic transport system permease protein"
"214","K20461",2.90593967779819,-3.9504012985163,1.10446358299373,-3.57676012078954,0.000347879133179409,0.0377972210796779,"K20461","20461","nukG, mcdG, sboG; lantibiotic transport system permease protein"
"215","K20490",18.4736298095061,-2.31844429694756,0.776659113241676,-2.98515044428008,0.00283438883790662,0.0905265539272506,"K20490","20490","nisF, spaF, cprA, epiF; lantibiotic transport system ATP-binding protein"
"216","K20491",18.4736298095061,-2.31844429694756,0.776659113241676,-2.98515044428008,0.00283438883790662,0.0905265539272506,"K20491","20491","nisE, spaE, cprB, epiE; lantibiotic transport system permease protein"
"217","K21011",58.5311751179253,-1.08151412142671,0.340072847826184,-3.18024249315985,0.00147151857517569,0.0695256129370787,"K21011","21011","pelF; polysaccharide biosynthesis protein PelF"
"218","K21012",58.41381790187,-1.07722169555657,0.339589887129051,-3.17212536764148,0.00151327664774003,0.0703403413226304,"K21012","21012","pelG; polysaccharide biosynthesis protein PelG"
"219","K21711",1.76722474577552,3.8411418882807,1.33422211802627,2.87893734962432,0.0039901759290973,0.0982786002525098,"K21711","21711","pycR; LysR family transcriptional regulator, putative pyruvate carboxylase regulator"
"220","K21747",3.52610206189699,-2.90509200737777,0.988758067802276,-2.93812217768796,0.00330206865072878,0.0959049896418599,"K21747","21747","alkR; AraC family transcriptional regulator, alkane utilization regulator"
"221","K21903",39.9732786065278,-1.70943685513172,0.54062552236067,-3.16196106996091,0.00156710513208819,0.0710228646880352,"K21903","21903","cadC, smtB; ArsR family transcriptional regulator, lead/cadmium/zinc/bismuth-responsive transcriptional repressor"
"222","K21977",17.6244789934411,-2.53474322559083,0.8813937086741,-2.87583539642449,0.00402959787455265,0.0982786002525098,"K21977","21977","coaB; phosphopantothenate---cysteine ligase (CTP) [EC:6.3.2.5]"
"223","K22457",17.6244789934411,-2.53474322559083,0.8813937086741,-2.87583539642449,0.00402959787455265,0.0982786002525098,"K22457","22457","E2.6.1.14; asparagine---oxo-acid transaminase [EC:2.6.1.14]"
